// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<0545> 記憶ナシ男
<0545> 記憶ナシ男

//<0546> 音速
<0546> 音速

//<0547> 無限
<0547> 無限

//<0548> エロ侍
<0548> エロ侍

//<0549> エロエロ団ナンバー１
<0549> エロエロ団ナンバー１

//<0550> ただのエロ少年
<0550> ただのエロ少年

//<0551> ユリブサイク
<0551> ユリブサイク

//<0552> ドピュッシー
<0552> ドピュッシー

//<0553> アメリカンエロドッグ
<0553> アメリカンエロドッグ

//<0554> ゼウス
<0554> ゼウス

//<0555> 日向markⅡ
<0555> 日向markⅡ

//<0556> 糞虫
<0556> 糞虫

//<0557> 量産型日向
<0557> 量産型日向

//<0558> ？？
<0558> ？？

//<0559> 「なんとか、野田を救えた…サンキュー、日向…」
<0559> 「なんとか、野田を救えた…サンキュー、日向…」

//<0560> nothing
<0560> nothing

//<0561> nothing
<0561> nothing

//<0562> nothing
<0562> nothing

//<0563> nothing
<0563> nothing

//<0564> nothing
<0564> nothing

//<0565> 日向
<0565> 日向

//<0566> 男Ｂ
<0566> 男Ｂ

//<0567> エロエロ団総帥
<0567> エロエロ団総帥

//<0568> イケチン
<0568> イケチン

//<0569> ホモ太
<0569> ホモ太

//<0570> ひなチン
<0570> ひなチン

//<0571> 秀樹
<0571> 秀樹

//<0572> 男子生徒
<0572> 男子生徒

//<0573> ？？
<0573> ？？

//<0574> 「野田、ゆりっぺからも言われてたろう、すぐ逃げろって」
<0574> 「野田、ゆりっぺからも言われてたろう、すぐ逃げろって」

//<0575> 野田
<0575> 野田

//<0576> 男Ｆ
<0576> 男Ｆ

//<0577> イケパイ
<0577> イケパイ

//<0578> 男
<0578> 男

//<0579> ？？
<0579> ？？

//<0580> 「だったな…すまん。頭に血が上った…」
<0580> 「だったな…すまん。頭に血が上った…」

//<0581> 音無
<0581> 音無

//<0582> クソ坊主
<0582> クソ坊主

//<0583> 代理人
<0583> 代理人

//<0584> 微妙すぎるイケメン
<0584> 微妙すぎるイケメン

//<0585> ロリコン
<0585> ロリコン

//<0586> メガネ仲間
<0586> メガネ仲間

//<0587> 暗算日本記録保持者
<0587> 暗算日本記録保持者

//<0588> 通り魔
<0588> 通り魔

//<0589> 記憶ナシ男
<0589> 記憶ナシ男

//<0590> 音速
<0590> 音速

//<0591> 無限
<0591> 無限

//<0592> エロ侍
<0592> エロ侍

//<0593> エロエロ団ナンバー１
<0593> エロエロ団ナンバー１

//<0594> ただのエロ少年
<0594> ただのエロ少年

//<0595> ユリブサイク
<0595> ユリブサイク

//<0596> ドピュッシー
<0596> ドピュッシー

//<0597> アメリカンエロドッグ
<0597> アメリカンエロドッグ

//<0598> ゼウス
<0598> ゼウス

//<0599> 日向markⅡ
<0599> 日向markⅡ

//<0600> 糞虫
<0600> 糞虫

//<0601> 量産型日向
<0601> 量産型日向

//<0602> ？？
<0602> ？？

//<0603> 「で、これからどうすんだ？」
<0603> 「で、これからどうすんだ？」

//<0604> 音無
<0604> 音無

//<0605> クソ坊主
<0605> クソ坊主

//<0606> 代理人
<0606> 代理人

//<0607> 微妙すぎるイケメン
<0607> 微妙すぎるイケメン

//<0608> ロリコン
<0608> ロリコン

//<0609> メガネ仲間
<0609> メガネ仲間

//<0610> 暗算日本記録保持者
<0610> 暗算日本記録保持者

//<0611> 通り魔
<0611> 通り魔

//<0612> 記憶ナシ男
<0612> 記憶ナシ男

//<0613> 音速
<0613> 音速

//<0614> 無限
<0614> 無限

//<0615> エロ侍
<0615> エロ侍

//<0616> エロエロ団ナンバー１
<0616> エロエロ団ナンバー１

//<0617> ただのエロ少年
<0617> ただのエロ少年

//<0618> ユリブサイク
<0618> ユリブサイク

//<0619> ドピュッシー
<0619> ドピュッシー

//<0620> アメリカンエロドッグ
<0620> アメリカンエロドッグ

//<0621> ゼウス
<0621> ゼウス

//<0622> 日向markⅡ
<0622> 日向markⅡ

//<0623> 糞虫
<0623> 糞虫

//<0624> 量産型日向
<0624> 量産型日向

//<0625> ？？
<0625> ？？

//<0626> 「これからどうすんだよ…」
<0626> 「これからどうすんだよ…」

//<0627> nothing
<0627> nothing

//<0628> nothing
<0628> nothing

//<0629> nothing
<0629> nothing

//<0630> nothing
<0630> nothing

//<0631> nothing
<0631> nothing

//<0632> 日向
<0632> 日向

//<0633> 男Ｂ
<0633> 男Ｂ

//<0634> エロエロ団総帥
<0634> エロエロ団総帥

//<0635> イケチン
<0635> イケチン

//<0636> ホモ太
<0636> ホモ太

//<0637> ひなチン
<0637> ひなチン

//<0638> 秀樹
<0638> 秀樹

//<0639> 男子生徒
<0639> 男子生徒

//<0640> ？？
<0640> ？？

//<0641> 「ゆりっぺの命令だと、ひたすらこれを続けるだけだぜ？」
<0641> 「ゆりっぺの命令だと、ひたすらこれを続けるだけだぜ？」

//<0642> 野田
<0642> 野田

//<0643> 男Ｆ
<0643> 男Ｆ

//<0644> イケパイ
<0644> イケパイ

//<0645> 男
<0645> 男

//<0646> ？？
<0646> ？？

//<0647> 「次は殺る…」
<0647> 「次は殺る…」

//<0648> 音無
<0648> 音無

//<0649> クソ坊主
<0649> クソ坊主

//<0650> 代理人
<0650> 代理人

//<0651> 微妙すぎるイケメン
<0651> 微妙すぎるイケメン

//<0652> ロリコン
<0652> ロリコン

//<0653> メガネ仲間
<0653> メガネ仲間

//<0654> 暗算日本記録保持者
<0654> 暗算日本記録保持者

//<0655> 通り魔
<0655> 通り魔

//<0656> 記憶ナシ男
<0656> 記憶ナシ男

//<0657> 音速
<0657> 音速

//<0658> 無限
<0658> 無限

//<0659> エロ侍
<0659> エロ侍

//<0660> エロエロ団ナンバー１
<0660> エロエロ団ナンバー１

//<0661> ただのエロ少年
<0661> ただのエロ少年

//<0662> ユリブサイク
<0662> ユリブサイク

//<0663> ドピュッシー
<0663> ドピュッシー

//<0664> アメリカンエロドッグ
<0664> アメリカンエロドッグ

//<0665> ゼウス
<0665> ゼウス

//<0666> 日向markⅡ
<0666> 日向markⅡ

//<0667> 糞虫
<0667> 糞虫

//<0668> 量産型日向
<0668> 量産型日向

//<0669> ？？
<0669> ？？

//<0670> 「だから相手はＮＰＣだっての！　手出しはモラル違反！！」
<0670> 「だから相手はＮＰＣだっての！　手出しはモラル違反！！」

//<0671> nothing
<0671> nothing

//<0672> nothing
<0672> nothing

//<0673> nothing
<0673> nothing

//<0674> nothing
<0674> nothing

//<0675> nothing
<0675> nothing

//<0676> 野田
<0676> 野田

//<0677> 男Ｆ
<0677> 男Ｆ

//<0678> イケパイ
<0678> イケパイ

//<0679> 男
<0679> 男

//<0680> ？？
<0680> ？？

//<0681> 「そうか…そうだったな…」
<0681> 「そうか…そうだったな…」

//<0682> nothing
<0682> nothing

//<0683> nothing
<0683> nothing

//<0684> nothing
<0684> nothing

//<0685> nothing
<0685> nothing

//<0686> nothing
<0686> nothing

//<0687> 日向
<0687> 日向

//<0688> 男Ｂ
<0688> 男Ｂ

//<0689> エロエロ団総帥
<0689> エロエロ団総帥

//<0690> イケチン
<0690> イケチン

//<0691> ホモ太
<0691> ホモ太

//<0692> ひなチン
<0692> ひなチン

//<0693> 秀樹
<0693> 秀樹

//<0694> 男子生徒
<0694> 男子生徒

//<0695> ？？
<0695> ？？

//<0696> 「相手ＮＰＣだから！　殺っちゃ駄目だから！」
<0696> 「相手ＮＰＣだから！　殺っちゃ駄目だから！」

//<0697> nothing
<0697> nothing

//<0698> nothing
<0698> nothing

//<0699> nothing
<0699> nothing

//<0700> nothing
<0700> nothing

//<0701> nothing
<0701> nothing

//<0702> 野田
<0702> 野田

//<0703> 男Ｆ
<0703> 男Ｆ

//<0704> イケパイ
<0704> イケパイ

//<0705> 男
<0705> 男

//<0706> ？？
<0706> ？？

//<0707> 「くそっ…！」
<0707> 「くそっ…！」

//<0708> nothing
<0708> nothing

//<0709> nothing
<0709> nothing

//<0710> nothing
<0710> nothing

//<0711> nothing
<0711> nothing

//<0712> nothing
<0712> nothing

//<0713> 野田
<0713> 野田

//<0714> 男Ｆ
<0714> 男Ｆ

//<0715> イケパイ
<0715> イケパイ

//<0716> 男
<0716> 男

//<0717> ？？
<0717> ？？

//<0718> 「しかし、こんなことを続けて意味があるのか…」
<0718> 「しかし、こんなことを続けて意味があるのか…」

//<0719> 音無
<0719> 音無

//<0720> クソ坊主
<0720> クソ坊主

//<0721> 代理人
<0721> 代理人

//<0722> 微妙すぎるイケメン
<0722> 微妙すぎるイケメン

//<0723> ロリコン
<0723> ロリコン

//<0724> メガネ仲間
<0724> メガネ仲間

//<0725> 暗算日本記録保持者
<0725> 暗算日本記録保持者

//<0726> 通り魔
<0726> 通り魔

//<0727> 記憶ナシ男
<0727> 記憶ナシ男

//<0728> 音速
<0728> 音速

//<0729> 無限
<0729> 無限

//<0730> エロ侍
<0730> エロ侍

//<0731> エロエロ団ナンバー１
<0731> エロエロ団ナンバー１

//<0732> ただのエロ少年
<0732> ただのエロ少年

//<0733> ユリブサイク
<0733> ユリブサイク

//<0734> ドピュッシー
<0734> ドピュッシー

//<0735> アメリカンエロドッグ
<0735> アメリカンエロドッグ

//<0736> ゼウス
<0736> ゼウス

//<0737> 日向markⅡ
<0737> 日向markⅡ

//<0738> 糞虫
<0738> 糞虫

//<0739> 量産型日向
<0739> 量産型日向

//<0740> ？？
<0740> ？？

//<0741> 「あいつのことだ、必ずあるはずだ！」
<0741> 「あいつのことだ、必ずあるはずだ！」

//<0742> nothing
<0742> nothing

//<0743> nothing
<0743> nothing

//<0744> nothing
<0744> nothing

//<0745> nothing
<0745> nothing

//<0746> nothing
<0746> nothing

//<0747> 野田
<0747> 野田

//<0748> 男Ｆ
<0748> 男Ｆ

//<0749> イケパイ
<0749> イケパイ

//<0750> 男
<0750> 男

//<0751> ？？
<0751> ？？

//<0752> 「ああ、そうだ。だよなっ！　音無！」
<0752> 「ああ、そうだ。だよなっ！　音無！」

//<0753> 音無
<0753> 音無

//<0754> クソ坊主
<0754> クソ坊主

//<0755> 代理人
<0755> 代理人

//<0756> 微妙すぎるイケメン
<0756> 微妙すぎるイケメン

//<0757> ロリコン
<0757> ロリコン

//<0758> メガネ仲間
<0758> メガネ仲間

//<0759> 暗算日本記録保持者
<0759> 暗算日本記録保持者

//<0760> 通り魔
<0760> 通り魔

//<0761> 記憶ナシ男
<0761> 記憶ナシ男

//<0762> 音速
<0762> 音速

//<0763> 無限
<0763> 無限

//<0764> エロ侍
<0764> エロ侍

//<0765> エロエロ団ナンバー１
<0765> エロエロ団ナンバー１

//<0766> ただのエロ少年
<0766> ただのエロ少年

//<0767> ユリブサイク
<0767> ユリブサイク

//<0768> ドピュッシー
<0768> ドピュッシー

//<0769> アメリカンエロドッグ
<0769> アメリカンエロドッグ

//<0770> ゼウス
<0770> ゼウス

//<0771> 日向markⅡ
<0771> 日向markⅡ

//<0772> 糞虫
<0772> 糞虫

//<0773> 量産型日向
<0773> 量産型日向

//<0774> ？？
<0774> ？？

//<0775> 「ああ！」
<0775> 「ああ！」

//<0776> 日向
<0776> 日向

//<0777> 男Ｂ
<0777> 男Ｂ

//<0778> エロエロ団総帥
<0778> エロエロ団総帥

//<0779> イケチン
<0779> イケチン

//<0780> ホモ太
<0780> ホモ太

//<0781> ひなチン
<0781> ひなチン

//<0782> 秀樹
<0782> 秀樹

//<0783> 男子生徒
<0783> 男子生徒

//<0784> ？？
<0784> ？？

//<0785> 「すごい意気投合具合だな…」
<0785> 「すごい意気投合具合だな…」

//<0786> nothing
<0786> nothing

//<0787> nothing
<0787> nothing

//<0788> nothing
<0788> nothing

//<0789> nothing
<0789> nothing

//<0790> nothing
<0790> nothing

//<0791> 野田
<0791> 野田

//<0792> 男Ｆ
<0792> 男Ｆ

//<0793> イケパイ
<0793> イケパイ

//<0794> 男
<0794> 男

//<0795> ？？
<0795> ？？

//<0796> 「ああ、ゆりっぺのことだ。絶対あるはずだ」
<0796> 「ああ、ゆりっぺのことだ。絶対あるはずだ」

//<0797> 音無
<0797> 音無

//<0798> クソ坊主
<0798> クソ坊主

//<0799> 代理人
<0799> 代理人

//<0800> 微妙すぎるイケメン
<0800> 微妙すぎるイケメン

//<0801> ロリコン
<0801> ロリコン

//<0802> メガネ仲間
<0802> メガネ仲間

//<0803> 暗算日本記録保持者
<0803> 暗算日本記録保持者

//<0804> 通り魔
<0804> 通り魔

//<0805> 記憶ナシ男
<0805> 記憶ナシ男

//<0806> 音速
<0806> 音速

//<0807> 無限
<0807> 無限

//<0808> エロ侍
<0808> エロ侍

//<0809> エロエロ団ナンバー１
<0809> エロエロ団ナンバー１

//<0810> ただのエロ少年
<0810> ただのエロ少年

//<0811> ユリブサイク
<0811> ユリブサイク

//<0812> ドピュッシー
<0812> ドピュッシー

//<0813> アメリカンエロドッグ
<0813> アメリカンエロドッグ

//<0814> ゼウス
<0814> ゼウス

//<0815> 日向markⅡ
<0815> 日向markⅡ

//<0816> 糞虫
<0816> 糞虫

//<0817> 量産型日向
<0817> 量産型日向

//<0818> ？？
<0818> ？？

//<0819> 「しかし、こんなこと続けて意味あんのか…」
<0819> 「しかし、こんなこと続けて意味あんのか…」

//<0820> nothing
<0820> nothing

//<0821> nothing
<0821> nothing

//<0822> nothing
<0822> nothing

//<0823> nothing
<0823> nothing

//<0824> nothing
<0824> nothing

//<0825> 日向
<0825> 日向

//<0826> 男Ｂ
<0826> 男Ｂ

//<0827> エロエロ団総帥
<0827> エロエロ団総帥

//<0828> イケチン
<0828> イケチン

//<0829> ホモ太
<0829> ホモ太

//<0830> ひなチン
<0830> ひなチン

//<0831> 秀樹
<0831> 秀樹

//<0832> 男子生徒
<0832> 男子生徒

//<0833> ？？
<0833> ？？

//<0834> 「あいつのことだ。あるんだろ」
<0834> 「あいつのことだ。あるんだろ」

//<0835> nothing
<0835> nothing

//<0836> nothing
<0836> nothing

//<0837> nothing
<0837> nothing

//<0838> nothing
<0838> nothing

//<0839> nothing
<0839> nothing

//<0840> 野田
<0840> 野田

//<0841> 男Ｆ
<0841> 男Ｆ

//<0842> イケパイ
<0842> イケパイ

//<0843> 男
<0843> 男

//<0844> ？？
<0844> ？？

//<0845> 「はっ、そうだとも！」
<0845> 「はっ、そうだとも！」

//<0846> nothing
<0846> nothing

//<0847> nothing
<0847> nothing

//<0848> nothing
<0848> nothing

//<0849> nothing
<0849> nothing

//<0850> nothing
<0850> nothing

//<0851> nothing
<0851> nothing

//<0852> nothing
<0852> nothing

//<0853> nothing
<0853> nothing

//<0854> nothing
<0854> nothing

//<0855> nothing
<0855> nothing

//<0856> nothing
<0856> nothing

//<0857> nothing
<0857> nothing

//<0858> nothing
<0858> nothing

//<0859> nothing
<0859> nothing

//<0860> nothing
<0860> nothing

//<0861> nothing
<0861> nothing

//<0862> 向かう先、教室に入っていった、あのシルエットは…。
<0862> 向かう先、教室に入っていった、あのシルエットは…。

//<0863> 音無
<0863> 音無

//<0864> クソ坊主
<0864> クソ坊主

//<0865> 代理人
<0865> 代理人

//<0866> 微妙すぎるイケメン
<0866> 微妙すぎるイケメン

//<0867> ロリコン
<0867> ロリコン

//<0868> メガネ仲間
<0868> メガネ仲間

//<0869> 暗算日本記録保持者
<0869> 暗算日本記録保持者

//<0870> 通り魔
<0870> 通り魔

//<0871> 記憶ナシ男
<0871> 記憶ナシ男

//<0872> 音速
<0872> 音速

//<0873> 無限
<0873> 無限

//<0874> エロ侍
<0874> エロ侍

//<0875> エロエロ団ナンバー１
<0875> エロエロ団ナンバー１

//<0876> ただのエロ少年
<0876> ただのエロ少年

//<0877> ユリブサイク
<0877> ユリブサイク

//<0878> ドピュッシー
<0878> ドピュッシー

//<0879> アメリカンエロドッグ
<0879> アメリカンエロドッグ

//<0880> ゼウス
<0880> ゼウス

//<0881> 日向markⅡ
<0881> 日向markⅡ

//<0882> 糞虫
<0882> 糞虫

//<0883> 量産型日向
<0883> 量産型日向

//<0884> ？？
<0884> ？？

//<0885> （立華かなで…）
<0885> （立華かなで…）

//<0886> もう何をやっていようが、俺たちを注意することもない。
<0886> もう何をやっていようが、俺たちを注意することもない。

//<0887> その権限がない。
<0887> その権限がない。

//<0888> なら天使という権力を行使すればいい。
<0888> なら天使という権力を行使すればいい。

//<0889> あのハンドソニックで脅せばいい。
<0889> あのハンドソニックで脅せばいい。

//<0890> なぜそうしない？
<0890> なぜそうしない？

//<0891> やはり精神的に堪えてるのだろうか…。
<0891> やはり精神的に堪えてるのだろうか…。

//<0892> でもそれは、俺たち戦線が、一般生徒に対して守っているモラルを破るようなことなのかもしれない。
<0892> でもそれは、俺たち戦線が、一般生徒に対して守っているモラルを破るようなことなのかもしれない。

//<0893> 追う
<0893> 追う

//<0894> 追わない
<0894> 追わない

//<0895> selbtn : 
<0895> selbtn : 

//<0896> その後も不真面目に授業を受けつつ、直井率いる生徒会から逃げ続けた。
<0896> その後も不真面目に授業を受けつつ、直井率いる生徒会から逃げ続けた。

//<0897> 授業が終わる。
<0897> 授業が終わる。

//<0898> nothing
<0898> nothing

//<0899> nothing
<0899> nothing

//<0900> nothing
<0900> nothing

//<0901> nothing
<0901> nothing

//<0902> nothing
<0902> nothing

//<0903> 遊佐
<0903> 遊佐

//<0904> 「集合時間です」
<0904> 「集合時間です」

//<0905> 音無
<0905> 音無

//<0906> クソ坊主
<0906> クソ坊主

//<0907> 代理人
