// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<0530> メガネ仲間

//<0531> 暗算日本記録保持者
<0531> 暗算日本記録保持者

//<0532> 通り魔
<0532> 通り魔

//<0533> 記憶ナシ男
<0533> 記憶ナシ男

//<0534> 音速
<0534> 音速

//<0535> 無限
<0535> 無限

//<0536> エロ侍
<0536> エロ侍

//<0537> エロエロ団ナンバー１
<0537> エロエロ団ナンバー１

//<0538> ただのエロ少年
<0538> ただのエロ少年

//<0539> ユリブサイク
<0539> ユリブサイク

//<0540> ドピュッシー
<0540> ドピュッシー

//<0541> アメリカンエロドッグ
<0541> アメリカンエロドッグ

//<0542> ゼウス
<0542> ゼウス

//<0543> 日向markⅡ
<0543> 日向markⅡ

//<0544> 糞虫
<0544> 糞虫

//<0545> 量産型日向
<0545> 量産型日向

//<0546> ？？
<0546> ？？

//<0547> 「…かくのか？」
<0547> 「…かくのか？」

//<0548> nothing
<0548> nothing

//<0549> nothing
<0549> nothing

//<0550> nothing
<0550> nothing

//<0551> nothing
<0551> nothing

//<0552> nothing
<0552> nothing

//<0553> ユイ
<0553> ユイ

//<0554> 「かきますね。朝起きたら、枕が真っ赤に染まって窒息するレベルでかきますよ」
<0554> 「かきますね。朝起きたら、枕が真っ赤に染まって窒息するレベルでかきますよ」

//<0555> 同じ部屋で寝ている俺にとっても厳しい状況だな、それは。
<0555> 同じ部屋で寝ている俺にとっても厳しい状況だな、それは。

//<0556> 音無
<0556> 音無

//<0557> クソ坊主
<0557> クソ坊主

//<0558> 代理人
<0558> 代理人

//<0559> 微妙すぎるイケメン
<0559> 微妙すぎるイケメン

//<0560> ロリコン
<0560> ロリコン

//<0561> メガネ仲間
<0561> メガネ仲間

//<0562> 暗算日本記録保持者
<0562> 暗算日本記録保持者

//<0563> 通り魔
<0563> 通り魔

//<0564> 記憶ナシ男
<0564> 記憶ナシ男

//<0565> 音速
<0565> 音速

//<0566> 無限
<0566> 無限

//<0567> エロ侍
<0567> エロ侍

//<0568> エロエロ団ナンバー１
<0568> エロエロ団ナンバー１

//<0569> ただのエロ少年
<0569> ただのエロ少年

//<0570> ユリブサイク
<0570> ユリブサイク

//<0571> ドピュッシー
<0571> ドピュッシー

//<0572> アメリカンエロドッグ
<0572> アメリカンエロドッグ

//<0573> ゼウス
<0573> ゼウス

//<0574> 日向markⅡ
<0574> 日向markⅡ

//<0575> 糞虫
<0575> 糞虫

//<0576> 量産型日向
<0576> 量産型日向

//<0577> ？？
<0577> ？？

//<0578> 「それほどの恨みが、水一本で無かったことにできるんだ…」
<0578> 「それほどの恨みが、水一本で無かったことにできるんだ…」

//<0579> nothing
<0579> nothing

//<0580> nothing
<0580> nothing

//<0581> nothing
<0581> nothing

//<0582> nothing
<0582> nothing

//<0583> nothing
<0583> nothing

//<0584> ユイ
<0584> ユイ

//<0585> 「背に腹は替えられませんから」
<0585> 「背に腹は替えられませんから」

//<0586> 単に即物的なんだろうな。
<0586> 単に即物的なんだろうな。

//<0587> 音無
<0587> 音無

//<0588> クソ坊主
<0588> クソ坊主

//<0589> 代理人
<0589> 代理人

//<0590> 微妙すぎるイケメン
<0590> 微妙すぎるイケメン

//<0591> ロリコン
<0591> ロリコン

//<0592> メガネ仲間
<0592> メガネ仲間

//<0593> 暗算日本記録保持者
<0593> 暗算日本記録保持者

//<0594> 通り魔
<0594> 通り魔

//<0595> 記憶ナシ男
<0595> 記憶ナシ男

//<0596> 音速
<0596> 音速

//<0597> 無限
<0597> 無限

//<0598> エロ侍
<0598> エロ侍

//<0599> エロエロ団ナンバー１
<0599> エロエロ団ナンバー１

//<0600> ただのエロ少年
<0600> ただのエロ少年

//<0601> ユリブサイク
<0601> ユリブサイク

//<0602> ドピュッシー
<0602> ドピュッシー

//<0603> アメリカンエロドッグ
<0603> アメリカンエロドッグ

//<0604> ゼウス
<0604> ゼウス

//<0605> 日向markⅡ
<0605> 日向markⅡ

//<0606> 糞虫
<0606> 糞虫

//<0607> 量産型日向
<0607> 量産型日向

//<0608> ？？
<0608> ？？

//<0609> 「そういえば、筋トレって何回何セットなんだ？」
<0609> 「そういえば、筋トレって何回何セットなんだ？」

//<0610> nothing
<0610> nothing

//<0611> nothing
<0611> nothing

//<0612> nothing
<0612> nothing

//<0613> nothing
<0613> nothing

//<0614> nothing
<0614> nothing

//<0615> ユイ
<0615> ユイ

//<0616> 「えーっと、今は腹筋背筋腕立て伏せスクワットをそれぞれ５０回を３セット」
<0616> 「えーっと、今は腹筋背筋腕立て伏せスクワットをそれぞれ５０回を３セット」

//<0617> 音無
<0617> 音無

//<0618> クソ坊主
<0618> クソ坊主

//<0619> 代理人
<0619> 代理人

//<0620> 微妙すぎるイケメン
<0620> 微妙すぎるイケメン

//<0621> ロリコン
<0621> ロリコン

//<0622> メガネ仲間
<0622> メガネ仲間

//<0623> 暗算日本記録保持者
<0623> 暗算日本記録保持者

//<0624> 通り魔
<0624> 通り魔

//<0625> 記憶ナシ男
<0625> 記憶ナシ男

//<0626> 音速
<0626> 音速

//<0627> 無限
<0627> 無限

//<0628> エロ侍
<0628> エロ侍

//<0629> エロエロ団ナンバー１
<0629> エロエロ団ナンバー１

//<0630> ただのエロ少年
<0630> ただのエロ少年

//<0631> ユリブサイク
<0631> ユリブサイク

//<0632> ドピュッシー
<0632> ドピュッシー

//<0633> アメリカンエロドッグ
<0633> アメリカンエロドッグ

//<0634> ゼウス
<0634> ゼウス

//<0635> 日向markⅡ
<0635> 日向markⅡ

//<0636> 糞虫
<0636> 糞虫

//<0637> 量産型日向
<0637> 量産型日向

//<0638> ？？
<0638> ？？

//<0639> 「予想以上にハードなことやってるんだな」
<0639> 「予想以上にハードなことやってるんだな」

//<0640> nothing
<0640> nothing

//<0641> nothing
<0641> nothing

//<0642> nothing
<0642> nothing

//<0643> nothing
<0643> nothing

//<0644> nothing
<0644> nothing

//<0645> ユイ
<0645> ユイ

//<0646> 「んで、そのあと、先輩から教えて貰った方法の腹筋を１０回、２セット」
<0646> 「んで、そのあと、先輩から教えて貰った方法の腹筋を１０回、２セット」

//<0647> 音無
<0647> 音無

//<0648> クソ坊主
<0648> クソ坊主

//<0649> 代理人
<0649> 代理人

//<0650> 微妙すぎるイケメン
<0650> 微妙すぎるイケメン

//<0651> ロリコン
<0651> ロリコン

//<0652> メガネ仲間
<0652> メガネ仲間

//<0653> 暗算日本記録保持者
<0653> 暗算日本記録保持者

//<0654> 通り魔
<0654> 通り魔

//<0655> 記憶ナシ男
<0655> 記憶ナシ男

//<0656> 音速
<0656> 音速

//<0657> 無限
<0657> 無限

//<0658> エロ侍
<0658> エロ侍

//<0659> エロエロ団ナンバー１
<0659> エロエロ団ナンバー１

//<0660> ただのエロ少年
<0660> ただのエロ少年

//<0661> ユリブサイク
<0661> ユリブサイク

//<0662> ドピュッシー
<0662> ドピュッシー

//<0663> アメリカンエロドッグ
<0663> アメリカンエロドッグ

//<0664> ゼウス
<0664> ゼウス

//<0665> 日向markⅡ
<0665> 日向markⅡ

//<0666> 糞虫
<0666> 糞虫

//<0667> 量産型日向
<0667> 量産型日向

//<0668> ？？
<0668> ？？

//<0669> 「さらにあれを！？」
<0669> 「さらにあれを！？」

//<0670> これは大したもんだ。
<0670> これは大したもんだ。

//<0671> nothing
<0671> nothing

//<0672> nothing
<0672> nothing

//<0673> nothing
<0673> nothing

//<0674> nothing
<0674> nothing

//<0675> nothing
<0675> nothing

//<0676> ユイ
<0676> ユイ

//<0677> 「とかできたらいいなー」
<0677> 「とかできたらいいなー」

//<0678> 音無
<0678> 音無

//<0679> クソ坊主
<0679> クソ坊主

//<0680> 代理人
<0680> 代理人

//<0681> 微妙すぎるイケメン
<0681> 微妙すぎるイケメン

//<0682> ロリコン
<0682> ロリコン

//<0683> メガネ仲間
<0683> メガネ仲間

//<0684> 暗算日本記録保持者
<0684> 暗算日本記録保持者

//<0685> 通り魔
<0685> 通り魔

//<0686> 記憶ナシ男
<0686> 記憶ナシ男

//<0687> 音速
<0687> 音速

//<0688> 無限
<0688> 無限

//<0689> エロ侍
<0689> エロ侍

//<0690> エロエロ団ナンバー１
<0690> エロエロ団ナンバー１

//<0691> ただのエロ少年
<0691> ただのエロ少年

//<0692> ユリブサイク
<0692> ユリブサイク

//<0693> ドピュッシー
<0693> ドピュッシー

//<0694> アメリカンエロドッグ
<0694> アメリカンエロドッグ

//<0695> ゼウス
<0695> ゼウス

//<0696> 日向markⅡ
<0696> 日向markⅡ

//<0697> 糞虫
<0697> 糞虫

//<0698> 量産型日向
<0698> 量産型日向

//<0699> ？？
<0699> ？？

//<0700> 「希望かよ！　出来てないのかよ！」
<0700> 「希望かよ！　出来てないのかよ！」

//<0701> nothing
<0701> nothing

//<0702> nothing
<0702> nothing

//<0703> nothing
<0703> nothing

//<0704> nothing
<0704> nothing

//<0705> nothing
<0705> nothing

//<0706> ユイ
<0706> ユイ

//<0707> 「こちとら腕の細い乙女じゃーーーー！　ギターより重い物持ったこと無いんだぞ！」
<0707> 「こちとら腕の細い乙女じゃーーーー！　ギターより重い物持ったこと無いんだぞ！」

//<0708> nothing
<0708> nothing

//<0709> nothing
<0709> nothing

//<0710> nothing
<0710> nothing

//<0711> nothing
<0711> nothing

//<0712> nothing
<0712> nothing

//<0713> いや、それは十分たくましいと思う。
<0713> いや、それは十分たくましいと思う。

//<0714> nothing
<0714> nothing

//<0715> nothing
<0715> nothing

//<0716> nothing
<0716> nothing

//<0717> nothing
<0717> nothing

//<0718> nothing
<0718> nothing

//<0719> ユイ
<0719> ユイ

//<0720> 「さて、休憩終了、終了。続きやるぞー！」
<0720> 「さて、休憩終了、終了。続きやるぞー！」

//<0721> 気合いと共に立ち上がるユイ。
<0721> 気合いと共に立ち上がるユイ。

//<0722> でも…。
<0722> でも…。

//<0723> nothing
<0723> nothing

//<0724> nothing
<0724> nothing

//<0725> nothing
<0725> nothing

//<0726> nothing
<0726> nothing

//<0727> nothing
<0727> nothing

//<0728> nothing
<0728> nothing

//<0729> nothing
<0729> nothing

//<0730> nothing
<0730> nothing

//<0731> nothing
<0731> nothing

//<0732> nothing
<0732> nothing

//<0733> ユイ
<0733> ユイ

//<0734> 「はや…？」
<0734> 「はや…？」

//<0735> nothing
<0735> nothing

//<0736> nothing
<0736> nothing

//<0737> nothing
<0737> nothing

//<0738> nothing
<0738> nothing

//<0739> nothing
<0739> nothing

//<0740> nothing
<0740> nothing

//<0741> カクンと膝を折った。
<0741> カクンと膝を折った。

//<0742> bs3_
<0742> bs3_

//<0743> nothing
<0743> nothing

//<0744> nothing
<0744> nothing

//<0745> nothing
<0745> nothing

//<0746> nothing
<0746> nothing

//<0747> nothing
<0747> nothing

//<0748> 音無
<0748> 音無

//<0749> クソ坊主
<0749> クソ坊主

//<0750> 代理人
<0750> 代理人

//<0751> 微妙すぎるイケメン
<0751> 微妙すぎるイケメン

//<0752> ロリコン
<0752> ロリコン

//<0753> メガネ仲間
<0753> メガネ仲間

//<0754> 暗算日本記録保持者
<0754> 暗算日本記録保持者

//<0755> 通り魔
<0755> 通り魔

//<0756> 記憶ナシ男
<0756> 記憶ナシ男

//<0757> 音速
<0757> 音速

//<0758> 無限
<0758> 無限

//<0759> エロ侍
<0759> エロ侍

//<0760> エロエロ団ナンバー１
<0760> エロエロ団ナンバー１

//<0761> ただのエロ少年
<0761> ただのエロ少年

//<0762> ユリブサイク
<0762> ユリブサイク

//<0763> ドピュッシー
<0763> ドピュッシー

//<0764> アメリカンエロドッグ
<0764> アメリカンエロドッグ

//<0765> ゼウス
<0765> ゼウス

//<0766> 日向markⅡ
<0766> 日向markⅡ

//<0767> 糞虫
<0767> 糞虫

//<0768> 量産型日向
<0768> 量産型日向

//<0769> ？？
<0769> ？？

//<0770> 「体は正直だな。今日はもう限界だってよ」
<0770> 「体は正直だな。今日はもう限界だってよ」

//<0771> nothing
<0771> nothing

//<0772> nothing
<0772> nothing

//<0773> nothing
<0773> nothing

//<0774> nothing
<0774> nothing

//<0775> nothing
<0775> nothing

//<0776> ユイ
<0776> ユイ

//<0777> 「も、もうちょっとだけ頑張る」
<0777> 「も、もうちょっとだけ頑張る」

//<0778> 音無
<0778> 音無

//<0779> クソ坊主
<0779> クソ坊主

//<0780> 代理人
<0780> 代理人

//<0781> 微妙すぎるイケメン
<0781> 微妙すぎるイケメン

//<0782> ロリコン
<0782> ロリコン

//<0783> メガネ仲間
<0783> メガネ仲間

//<0784> 暗算日本記録保持者
<0784> 暗算日本記録保持者

//<0785> 通り魔
<0785> 通り魔

//<0786> 記憶ナシ男
<0786> 記憶ナシ男

//<0787> 音速
<0787> 音速

//<0788> 無限
<0788> 無限

//<0789> エロ侍
<0789> エロ侍

//<0790> エロエロ団ナンバー１
<0790> エロエロ団ナンバー１

//<0791> ただのエロ少年
<0791> ただのエロ少年

//<0792> ユリブサイク
<0792> ユリブサイク

//<0793> ドピュッシー
<0793> ドピュッシー

//<0794> アメリカンエロドッグ
<0794> アメリカンエロドッグ

//<0795> ゼウス
<0795> ゼウス

//<0796> 日向markⅡ
<0796> 日向markⅡ

//<0797> 糞虫
<0797> 糞虫

//<0798> 量産型日向
<0798> 量産型日向

//<0799> ？？
<0799> ？？

//<0800> 「よせって。このあと定例会議もあるだろ」
<0800> 「よせって。このあと定例会議もあるだろ」

//<0801> nothing
<0801> nothing

//<0802> nothing
<0802> nothing

//<0803> nothing
<0803> nothing

//<0804> nothing
<0804> nothing

//<0805> nothing
<0805> nothing

//<0806> ユイ
<0806> ユイ

//<0807> 「サボる」
<0807> 「サボる」

//<0808> 音無
<0808> 音無

//<0809> クソ坊主
<0809> クソ坊主

//<0810> 代理人
<0810> 代理人

//<0811> 微妙すぎるイケメン
<0811> 微妙すぎるイケメン

//<0812> ロリコン
<0812> ロリコン

//<0813> メガネ仲間
<0813> メガネ仲間

//<0814> 暗算日本記録保持者
<0814> 暗算日本記録保持者

//<0815> 通り魔
<0815> 通り魔

//<0816> 記憶ナシ男
<0816> 記憶ナシ男

//<0817> 音速
<0817> 音速

//<0818> 無限
<0818> 無限

//<0819> エロ侍
<0819> エロ侍

//<0820> エロエロ団ナンバー１
<0820> エロエロ団ナンバー１

//<0821> ただのエロ少年
<0821> ただのエロ少年

//<0822> ユリブサイク
<0822> ユリブサイク

//<0823> ドピュッシー
<0823> ドピュッシー

//<0824> アメリカンエロドッグ
<0824> アメリカンエロドッグ

//<0825> ゼウス
<0825> ゼウス

//<0826> 日向markⅡ
<0826> 日向markⅡ

//<0827> 糞虫
<0827> 糞虫

//<0828> 量産型日向
<0828> 量産型日向

//<0829> ？？
<0829> ？？

//<0830> 「却下だ。もう戻るぞ」
<0830> 「却下だ。もう戻るぞ」

//<0831> nothing
<0831> nothing

//<0832> nothing
<0832> nothing

//<0833> nothing
<0833> nothing

//<0834> nothing
<0834> nothing

//<0835> nothing
<0835> nothing

//<0836> ユイ
<0836> ユイ

//<0837> 「歩けないから戻れないよ。だからこのまま休憩して筋トレ続行！」
<0837> 「歩けないから戻れないよ。だからこのまま休憩して筋トレ続行！」

//<0838> 音無
<0838> 音無

//<0839> クソ坊主
<0839> クソ坊主

//<0840> 代理人
<0840> 代理人

//<0841> 微妙すぎるイケメン
<0841> 微妙すぎるイケメン

//<0842> ロリコン
<0842> ロリコン

//<0843> メガネ仲間
<0843> メガネ仲間

//<0844> 暗算日本記録保持者
<0844> 暗算日本記録保持者

//<0845> 通り魔
<0845> 通り魔

//<0846> 記憶ナシ男
<0846> 記憶ナシ男

//<0847> 音速
<0847> 音速

//<0848> 無限
<0848> 無限

//<0849> エロ侍
<0849> エロ侍

//<0850> エロエロ団ナンバー１
<0850> エロエロ団ナンバー１

//<0851> ただのエロ少年
<0851> ただのエロ少年

//<0852> ユリブサイク
<0852> ユリブサイク

//<0853> ドピュッシー
<0853> ドピュッシー

//<0854> アメリカンエロドッグ
<0854> アメリカンエロドッグ

//<0855> ゼウス
<0855> ゼウス

//<0856> 日向markⅡ
<0856> 日向markⅡ

//<0857> 糞虫
<0857> 糞虫

//<0858> 量産型日向
<0858> 量産型日向

//<0859> ？？
<0859> ？？

//<0860> 「しょうがないな…」
<0860> 「しょうがないな…」

//<0861> nothing
<0861> nothing

//<0862> nothing
<0862> nothing

//<0863> nothing
<0863> nothing

//<0864> nothing
<0864> nothing

//<0865> nothing
<0865> nothing

//<0866> ユイ
<0866> ユイ

//<0867> 「え…？」
<0867> 「え…？」
