// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
//<0490> ドピュッシー
<0490> ドピュッシー

//<0491> アメリカンエロドッグ
<0491> アメリカンエロドッグ

//<0492> ゼウス
<0492> ゼウス

//<0493> 日向markⅡ
<0493> 日向markⅡ

//<0494> 糞虫
<0494> 糞虫

//<0495> 量産型日向
<0495> 量産型日向

//<0496> ？？
<0496> ？？

//<0497> 「入学するんだから、校長と話すのが一番てっとり…
<0497> 「入学するんだから、校長と話すのが一番てっとり…

//<0498> se_trapattack
<0498> se_trapattack
{de68} 0b // 0498

//<0499> 音無
<0499> 音無

//<0500> クソ坊主
<0500> クソ坊主

//<0501> 代理人
<0501> 代理人

//<0502> 微妙すぎるイケメン
<0502> 微妙すぎるイケメン

//<0503> ロリコン
<0503> ロリコン

//<0504> メガネ仲間
<0504> メガネ仲間

//<0505> 暗算日本記録保持者
<0505> 暗算日本記録保持者

//<0506> 通り魔
<0506> 通り魔

//<0507> 記憶ナシ男
<0507> 記憶ナシ男

//<0508> 音速
<0508> 音速

//<0509> 無限
<0509> 無限

//<0510> エロ侍
<0510> エロ侍

//<0511> エロエロ団ナンバー１
<0511> エロエロ団ナンバー１

//<0512> ただのエロ少年
<0512> ただのエロ少年

//<0513> ユリブサイク
<0513> ユリブサイク

//<0514> ドピュッシー
<0514> ドピュッシー

//<0515> アメリカンエロドッグ
<0515> アメリカンエロドッグ

//<0516> ゼウス
<0516> ゼウス

//<0517> 日向markⅡ
<0517> 日向markⅡ

//<0518> 糞虫
<0518> 糞虫

//<0519> 量産型日向
<0519> 量産型日向

//<0520> ？？
<0520> ？？

//<0521> 「ぶほっ！」
<0521> 「ぶほっ！」

//<0522> se_window_break
<0522> se_window_break

//<0523> 音無
<0523> 音無

//<0524> クソ坊主
<0524> クソ坊主

//<0525> 代理人
<0525> 代理人

//<0526> 微妙すぎるイケメン
<0526> 微妙すぎるイケメン

//<0527> ロリコン
<0527> ロリコン

//<0528> メガネ仲間
<0528> メガネ仲間

//<0529> 暗算日本記録保持者
<0529> 暗算日本記録保持者

//<0530> 通り魔
<0530> 通り魔

//<0531> 記憶ナシ男
<0531> 記憶ナシ男

//<0532> 音速
<0532> 音速

//<0533> 無限
<0533> 無限

//<0534> エロ侍
<0534> エロ侍

//<0535> エロエロ団ナンバー１
<0535> エロエロ団ナンバー１

//<0536> ただのエロ少年
<0536> ただのエロ少年

//<0537> ユリブサイク
<0537> ユリブサイク

//<0538> ドピュッシー
<0538> ドピュッシー

//<0539> アメリカンエロドッグ
<0539> アメリカンエロドッグ

//<0540> ゼウス
<0540> ゼウス

//<0541> 日向markⅡ
<0541> 日向markⅡ

//<0542> 糞虫
<0542> 糞虫

//<0543> 量産型日向
<0543> 量産型日向

//<0544> ？？
<0544> ？？

//<0545> 「ん…」
<0545> 「ん…」

//<0546> 三度、目覚める。
<0546> 三度、目覚める。

//<0547> いくつもの声が聞こえてくる。
<0547> いくつもの声が聞こえてくる。

//<0548> ぼんやり数えただけでも、５人以上で喋っているようだった。
<0548> ぼんやり数えただけでも、５人以上で喋っているようだった。

//<0549> nothing
<0549> nothing

//<0550> nothing
<0550> nothing

//<0551> nothing
<0551> nothing

//<0552> nothing
<0552> nothing

//<0553> nothing
<0553> nothing

//<0554> 会話の中心となっているのは、最初に出会った女生徒のようだ。
<0554> 会話の中心となっているのは、最初に出会った女生徒のようだ。

//<0555> 豪華な革張りの執務椅子に座り、横柄に足を机に投げ出していた。
<0555> 豪華な革張りの執務椅子に座り、横柄に足を机に投げ出していた。

//<0556> 俺は接客用に設えてあるのか、ソファーに横たえられているようだ。
<0556> 俺は接客用に設えてあるのか、ソファーに横たえられているようだ。

//<0557> nothing
<0557> nothing

//<0558> nothing
<0558> nothing

//<0559> nothing
<0559> nothing

//<0560> nothing
<0560> nothing

//<0561> nothing
<0561> nothing

//<0562> 男Ａ
<0562> 男Ａ

//<0563> 「じゃあ、これはどうだ……死ぬのはお前だ戦線」
<0563> 「じゃあ、これはどうだ……死ぬのはお前だ戦線」

//<0564> やさぐれた声。
<0564> やさぐれた声。

//<0565> nothing
<0565> nothing

//<0566> nothing
<0566> nothing

//<0567> nothing
<0567> nothing

//<0568> nothing
<0568> nothing

//<0569> ゆり
<0569> ゆり

//<0570> 女生徒
<0570> 女生徒

//<0571> ？？
<0571> ？？

//<0572> 「あたしが殺されるみたいじゃない」
<0572> 「あたしが殺されるみたいじゃない」

//<0573> nothing
<0573> nothing

//<0574> nothing
<0574> nothing

//<0575> nothing
<0575> nothing

//<0576> nothing
<0576> nothing

//<0577> 男Ａ
<0577> 男Ａ

//<0578> 「いや、もちろん相手は天使だ」
<0578> 「いや、もちろん相手は天使だ」

//<0579> nothing
<0579> nothing

//<0580> nothing
<0580> nothing

//<0581> nothing
<0581> nothing

//<0582> nothing
<0582> nothing

//<0583> ゆり
<0583> ゆり

//<0584> 女生徒
<0584> 女生徒

//<0585> ？？
<0585> ？？

//<0586> 「じゃ、こっち見なさいよ……死ぬのはおまえだ戦線」
<0586> 「じゃ、こっち見なさいよ……死ぬのはおまえだ戦線」

//<0587> nothing
<0587> nothing

//<0588> nothing
<0588> nothing

//<0589> nothing
<0589> nothing

//<0590> nothing
<0590> nothing

//<0591> 男Ａ
<0591> 男Ａ

//<0592> 「ぬ…確かにおれが殺されそうだ」
<0592> 「ぬ…確かにおれが殺されそうだ」

//<0593> nothing
<0593> nothing

//<0594> nothing
<0594> nothing

//<0595> nothing
<0595> nothing

//<0596> nothing
<0596> nothing

//<0597> 日向
<0597> 日向

//<0598> 男Ｂ
<0598> 男Ｂ

//<0599> エロエロ団総帥
<0599> エロエロ団総帥

//<0600> イケチン
<0600> イケチン

//<0601> ホモ太
<0601> ホモ太

//<0602> ひなチン
<0602> ひなチン

//<0603> 秀樹
<0603> 秀樹

//<0604> 男子生徒
<0604> 男子生徒

//<0605> ？？
<0605> ？？

//<0606> 「な、これ、かっこよくね？　…走馬燈戦線」
<0606> 「な、これ、かっこよくね？　…走馬燈戦線」

//<0607> nothing
<0607> nothing

//<0608> nothing
<0608> nothing

//<0609> nothing
<0609> nothing

//<0610> nothing
<0610> nothing

//<0611> ゆり
<0611> ゆり

//<0612> 女生徒
<0612> 女生徒

//<0613> ？？
<0613> ？？

//<0614> 「それ、死ぬ寸前じゃない」
<0614> 「それ、死ぬ寸前じゃない」

//<0615> 飄々とした声をした男の案も速攻却下された。
<0615> 飄々とした声をした男の案も速攻却下された。

//<0616> nothing
<0616> nothing

//<0617> nothing
<0617> nothing

//<0618> nothing
<0618> nothing

//<0619> nothing
<0619> nothing

//<0620> 男Ｃ
<0620> 男Ｃ

//<0621> 「じゃ、これでどうだ…決死隊戦線」
<0621> 「じゃ、これでどうだ…決死隊戦線」

//<0622> nothing
<0622> nothing

//<0623> nothing
<0623> nothing

//<0624> nothing
<0624> nothing

//<0625> nothing
<0625> nothing

//<0626> ゆり
<0626> ゆり

//<0627> 女生徒
<0627> 女生徒

//<0628> ？？
<0628> ？？

//<0629> 「死ぬのを覚悟してるじゃない…」
<0629> 「死ぬのを覚悟してるじゃない…」

//<0630> nothing
<0630> nothing

//<0631> nothing
<0631> nothing

//<0632> nothing
<0632> nothing

//<0633> nothing
<0633> nothing

//<0634> 女Ａ
<0634> 女Ａ

//<0635> 「絶体絶命戦線」
<0635> 「絶体絶命戦線」

//<0636> nothing
<0636> nothing

//<0637> nothing
<0637> nothing

//<0638> nothing
<0638> nothing

//<0639> nothing
<0639> nothing

//<0640> ゆり
<0640> ゆり

//<0641> 女生徒
<0641> 女生徒

//<0642> ？？
<0642> ？？

//<0643> 「…絶体絶命じゃない」
<0643> 「…絶体絶命じゃない」

//<0644> もうひとり女が居るようだ。
<0644> もうひとり女が居るようだ。

//<0645> nothing
<0645> nothing

//<0646> nothing
<0646> nothing

//<0647> nothing
<0647> nothing

//<0648> nothing
<0648> nothing

//<0649> 男Ｄ
<0649> 男Ｄ

//<0650> 「じゃ、無敵艦隊！　すごく強そうじゃない！？」
<0650> 「じゃ、無敵艦隊！　すごく強そうじゃない！？」

//<0651> 子供のような高らかな声。
<0651> 子供のような高らかな声。

//<0652> nothing
<0652> nothing

//<0653> nothing
<0653> nothing

//<0654> nothing
<0654> nothing

//<0655> nothing
<0655> nothing

//<0656> ゆり
<0656> ゆり

//<0657> 女生徒
<0657> 女生徒

//<0658> ？？
<0658> ？？

//<0659> 「今度は、戦線じゃなくなってるっ」
<0659> 「今度は、戦線じゃなくなってるっ」

//<0660> nothing
<0660> nothing

//<0661> nothing
<0661> nothing

//<0662> nothing
<0662> nothing

//<0663> nothing
<0663> nothing

//<0664> 男Ａ
<0664> 男Ａ

//<0665> 「じゃあ…玉砕戦隊」
<0665> 「じゃあ…玉砕戦隊」

//<0666> nothing
<0666> nothing

//<0667> nothing
<0667> nothing

//<0668> nothing
<0668> nothing

//<0669> nothing
<0669> nothing

//<0670> ゆり
<0670> ゆり

//<0671> 女生徒
<0671> 女生徒

//<0672> ？？
<0672> ？？

//<0673> 「殴るわよ…」
<0673> 「殴るわよ…」

//<0674> nothing
<0674> nothing

//<0675> nothing
<0675> nothing

//<0676> nothing
<0676> nothing

//<0677> nothing
<0677> nothing

//<0678> 日向
<0678> 日向

//<0679> 男Ｂ
<0679> 男Ｂ

//<0680> エロエロ団総帥
<0680> エロエロ団総帥

//<0681> イケチン
<0681> イケチン

//<0682> ホモ太
<0682> ホモ太

//<0683> ひなチン
<0683> ひなチン

//<0684> 秀樹
<0684> 秀樹

//<0685> 男子生徒
<0685> 男子生徒

//<0686> ？？
<0686> ？？

//<0687> 「グレイシー一族」
<0687> 「グレイシー一族」

//<0688> nothing
<0688> nothing

//<0689> nothing
<0689> nothing

//<0690> nothing
<0690> nothing

//<0691> nothing
<0691> nothing

//<0692> ゆり
<0692> ゆり

//<0693> 女生徒
<0693> 女生徒

//<0694> ？？
<0694> ？？

//<0695> 「大喜利か！！」
<0695> 「大喜利か！！」

//<0696> se_kick
<0696> se_kick

//<0697> nothing
<0697> nothing

//<0698> nothing
<0698> nothing

//<0699> nothing
<0699> nothing

//<0700> nothing
<0700> nothing

//<0701> nothing
<0701> nothing

//<0702> ばきっ！
<0702> ばきっ！

//<0703> 日向
<0703> 日向

//<0704> 男Ｂ
<0704> 男Ｂ

//<0705> エロエロ団総帥
<0705> エロエロ団総帥

//<0706> イケチン
<0706> イケチン

//<0707> ホモ太
<0707> ホモ太

//<0708> ひなチン
<0708> ひなチン

//<0709> 秀樹
<0709> 秀樹

//<0710> 男子生徒
<0710> 男子生徒

//<0711> ？？
<0711> ？？

//<0712> 「っつああああー！！」
<0712> 「っつああああー！！」

//<0713> 飄々とした声の男が顔面にハイキックをきめられていた。
<0713> 飄々とした声の男が顔面にハイキックをきめられていた。

//<0714> nothing
<0714> nothing

//<0715> nothing
<0715> nothing

//<0716> nothing
<0716> nothing

//<0717> nothing
<0717> nothing

//<0718> nothing
<0718> nothing

//<0719> ゆり
<0719> ゆり

//<0720> 女生徒
<0720> 女生徒

//<0721> ？？
<0721> ？？

//<0722> 「んもうっ、最後は戦線なのよっ！　あたしたちはこの戦場の第一線に居るのよ？　これは譲れないわっ！」
<0722> 「んもうっ、最後は戦線なのよっ！　あたしたちはこの戦場の第一線に居るのよ？　これは譲れないわっ！」

//<0723> nothing
<0723> nothing

//<0724> nothing
<0724> nothing

//<0725> nothing
<0725> nothing

//<0726> nothing
<0726> nothing

//<0727> nothing
<0727> nothing

//<0728> 女生徒はそのまま仁王立ちし、そう力説した。
<0728> 女生徒はそのまま仁王立ちし、そう力説した。

//<0729> nothing
<0729> nothing

//<0730> nothing
<0730> nothing

//<0731> nothing
<0731> nothing

//<0732> nothing
<0732> nothing

//<0733> と、子供のような声の男と目が合ってしまった。
<0733> と、子供のような声の男と目が合ってしまった。

//<0734> nothing
<0734> nothing

//<0735> nothing
<0735> nothing

//<0736> nothing
<0736> nothing

//<0737> nothing
<0737> nothing

//<0738> nothing
<0738> nothing

//<0739> 男Ｄ
<0739> 男Ｄ

//<0740> 「あ、そのひと、もう起きてるんじゃない？」
<0740> 「あ、そのひと、もう起きてるんじゃない？」

//<0741> nothing
<0741> nothing

//<0742> nothing
<0742> nothing

//<0743> nothing
<0743> nothing

//<0744> nothing
<0744> nothing

//<0745> nothing
<0745> nothing

//<0746> ゆり
<0746> ゆり

//<0747> 女生徒
<0747> 女生徒

//<0748> ？？
<0748> ？？

//<0749> 「え、ああ、気がついた？　そうだ、こいつにも考えてさせてあったのよ」
<0749> 「え、ああ、気がついた？　そうだ、こいつにも考えてさせてあったのよ」

//<0750> nothing
<0750> nothing

//<0751> nothing
<0751> nothing

//<0752> nothing
<0752> nothing

//<0753> nothing
<0753> nothing

//<0754> nothing
<0754> nothing

//<0755> 歩み寄ってきて、息が触れる距離まで顔をずいと近づけてくる。
<0755> 歩み寄ってきて、息が触れる距離まで顔をずいと近づけてくる。

//<0756> nothing
<0756> nothing

//<0757> nothing
<0757> nothing

//<0758> nothing
<0758> nothing

//<0759> nothing
<0759> nothing

//<0760> nothing
<0760> nothing

//<0761> ゆり
<0761> ゆり

//<0762> 女生徒
<0762> 女生徒

//<0763> ？？
<0763> ？？

//<0764> 「時間はたっぷりあったわ。聞かせて頂きましょうか？」
<0764> 「時間はたっぷりあったわ。聞かせて頂きましょうか？」

//<0765> 音無
<0765> 音無

//<0766> クソ坊主
<0766> クソ坊主

//<0767> 代理人
<0767> 代理人

//<0768> 微妙すぎるイケメン
<0768> 微妙すぎるイケメン

//<0769> ロリコン
<0769> ロリコン

//<0770> メガネ仲間
<0770> メガネ仲間

//<0771> 暗算日本記録保持者
<0771> 暗算日本記録保持者

//<0772> 通り魔
<0772> 通り魔

//<0773> 記憶ナシ男
<0773> 記憶ナシ男

//<0774> 音速
<0774> 音速

//<0775> 無限
<0775> 無限

//<0776> エロ侍
<0776> エロ侍

//<0777> エロエロ団ナンバー１
<0777> エロエロ団ナンバー１

//<0778> ただのエロ少年
<0778> ただのエロ少年

//<0779> ユリブサイク
<0779> ユリブサイク

//<0780> ドピュッシー
<0780> ドピュッシー

//<0781> アメリカンエロドッグ
<0781> アメリカンエロドッグ

//<0782> ゼウス
<0782> ゼウス

//<0783> 日向markⅡ
<0783> 日向markⅡ

//<0784> 糞虫
<0784> 糞虫

//<0785> 量産型日向
<0785> 量産型日向

//<0786> ？？
<0786> ？？

//<0787> 「何をだよ…」
<0787> 「何をだよ…」

//<0788> nothing
<0788> nothing

//<0789> nothing
<0789> nothing

//<0790> nothing
<0790> nothing

//<0791> nothing
<0791> nothing

//<0792> nothing
<0792> nothing

//<0793> ゆり
<0793> ゆり

//<0794> 女生徒
<0794> 女生徒

//<0795> ？？
<0795> ？？

//<0796> 「死んでたまるか戦線に変わる、新しい部隊名よ」
<0796> 「死んでたまるか戦線に変わる、新しい部隊名よ」

//<0797> 音無
<0797> 音無

//<0798> クソ坊主
<0798> クソ坊主

//<0799> 代理人
<0799> 代理人

//<0800> 微妙すぎるイケメン
<0800> 微妙すぎるイケメン

//<0801> ロリコン
<0801> ロリコン

//<0802> メガネ仲間
<0802> メガネ仲間

//<0803> 暗算日本記録保持者
<0803> 暗算日本記録保持者

//<0804> 通り魔
<0804> 通り魔

//<0805> 記憶ナシ男
<0805> 記憶ナシ男

//<0806> 音速
<0806> 音速

//<0807> 無限
<0807> 無限

//<0808> エロ侍
<0808> エロ侍

//<0809> エロエロ団ナンバー１
<0809> エロエロ団ナンバー１

//<0810> ただのエロ少年
<0810> ただのエロ少年

//<0811> ユリブサイク
<0811> ユリブサイク

//<0812> ドピュッシー
<0812> ドピュッシー

//<0813> アメリカンエロドッグ
<0813> アメリカンエロドッグ

//<0814> ゼウス
<0814> ゼウス

//<0815> 日向markⅡ
<0815> 日向markⅡ

//<0816> 糞虫
<0816> 糞虫

//<0817> 量産型日向
<0817> 量産型日向
