// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
//<0559> 秀樹
<0559> 秀樹

//<0560> 男子生徒
<0560> 男子生徒

//<0561> ？？
<0561> ？？

//<0562> 「って、もうシャツについた血の訳もあだ名の説明も一気には無理ぃぃーーー！！」
<0562> 「って、もうシャツについた血の訳もあだ名の説明も一気には無理ぃぃーーー！！」

//<0563> 音無
<0563> 音無

//<0564> クソ坊主
<0564> クソ坊主

//<0565> 代理人
<0565> 代理人

//<0566> 微妙すぎるイケメン
<0566> 微妙すぎるイケメン

//<0567> ロリコン
<0567> ロリコン

//<0568> メガネ仲間
<0568> メガネ仲間

//<0569> 暗算日本記録保持者
<0569> 暗算日本記録保持者

//<0570> 通り魔
<0570> 通り魔

//<0571> 記憶ナシ男
<0571> 記憶ナシ男

//<0572> 音速
<0572> 音速

//<0573> 無限
<0573> 無限

//<0574> エロ侍
<0574> エロ侍

//<0575> エロエロ団ナンバー１
<0575> エロエロ団ナンバー１

//<0576> ただのエロ少年
<0576> ただのエロ少年

//<0577> ユリブサイク
<0577> ユリブサイク

//<0578> ドピュッシー
<0578> ドピュッシー

//<0579> アメリカンエロドッグ
<0579> アメリカンエロドッグ

//<0580> ゼウス
<0580> ゼウス

//<0581> 日向markⅡ
<0581> 日向markⅡ

//<0582> 糞虫
<0582> 糞虫

//<0583> 量産型日向
<0583> 量産型日向

//<0584> ？？
<0584> ？？

//<0585> 「そしてこの御方がエロエロ団総帥さ」
<0585> 「そしてこの御方がエロエロ団総帥さ」

//<0586> 日向
<0586> 日向

//<0587> 男Ｂ
<0587> 男Ｂ

//<0588> エロエロ団総帥
<0588> エロエロ団総帥

//<0589> イケチン
<0589> イケチン

//<0590> ホモ太
<0590> ホモ太

//<0591> ひなチン
<0591> ひなチン

//<0592> 秀樹
<0592> 秀樹

//<0593> 男子生徒
<0593> 男子生徒

//<0594> ？？
<0594> ？？

//<0595> 「さらにややこしくしやがったぁーーー！！」
<0595> 「さらにややこしくしやがったぁーーー！！」

//<0596> nothing
<0596> nothing

//<0597> nothing
<0597> nothing

//<0598> nothing
<0598> nothing

//<0599> nothing
<0599> nothing

//<0600> nothing
<0600> nothing

//<0601> 天使
<0601> 天使

//<0602> かなで
<0602> かなで

//<0603> 女生徒
<0603> 女生徒

//<0604> ？？
<0604> ？？

//<0605> 「悪の組織のように聞こえるのだけれど」
<0605> 「悪の組織のように聞こえるのだけれど」

//<0606> 音無
<0606> 音無

//<0607> クソ坊主
<0607> クソ坊主

//<0608> 代理人
<0608> 代理人

//<0609> 微妙すぎるイケメン
<0609> 微妙すぎるイケメン

//<0610> ロリコン
<0610> ロリコン

//<0611> メガネ仲間
<0611> メガネ仲間

//<0612> 暗算日本記録保持者
<0612> 暗算日本記録保持者

//<0613> 通り魔
<0613> 通り魔

//<0614> 記憶ナシ男
<0614> 記憶ナシ男

//<0615> 音速
<0615> 音速

//<0616> 無限
<0616> 無限

//<0617> エロ侍
<0617> エロ侍

//<0618> エロエロ団ナンバー１
<0618> エロエロ団ナンバー１

//<0619> ただのエロ少年
<0619> ただのエロ少年

//<0620> ユリブサイク
<0620> ユリブサイク

//<0621> ドピュッシー
<0621> ドピュッシー

//<0622> アメリカンエロドッグ
<0622> アメリカンエロドッグ

//<0623> ゼウス
<0623> ゼウス

//<0624> 日向markⅡ
<0624> 日向markⅡ

//<0625> 糞虫
<0625> 糞虫

//<0626> 量産型日向
<0626> 量産型日向

//<0627> ？？
<0627> ？？

//<0628> 「悪くはない。エロいだけだ」
<0628> 「悪くはない。エロいだけだ」

//<0629> 日向
<0629> 日向

//<0630> 男Ｂ
<0630> 男Ｂ

//<0631> エロエロ団総帥
<0631> エロエロ団総帥

//<0632> イケチン
<0632> イケチン

//<0633> ホモ太
<0633> ホモ太

//<0634> ひなチン
<0634> ひなチン

//<0635> 秀樹
<0635> 秀樹

//<0636> 男子生徒
<0636> 男子生徒

//<0637> ？？
<0637> ？？

//<0638> 「違う！　アメリカンエロドッグが歯が抜けた上に風邪を引いてるから、くしゃみで飛ばされただけだっ！」
<0638> 「違う！　アメリカンエロドッグが歯が抜けた上に風邪を引いてるから、くしゃみで飛ばされただけだっ！」

//<0639> nothing
<0639> nothing

//<0640> nothing
<0640> nothing

//<0641> nothing
<0641> nothing

//<0642> nothing
<0642> nothing

//<0643> nothing
<0643> nothing

//<0644> 天使
<0644> 天使

//<0645> かなで
<0645> かなで

//<0646> 女生徒
<0646> 女生徒

//<0647> ？？
<0647> ？？

//<0648> 「あめりかんえろどっぐ？」
<0648> 「あめりかんえろどっぐ？」

//<0649> 日向
<0649> 日向

//<0650> 男Ｂ
<0650> 男Ｂ

//<0651> エロエロ団総帥
<0651> エロエロ団総帥

//<0652> イケチン
<0652> イケチン

//<0653> ホモ太
<0653> ホモ太

//<0654> ひなチン
<0654> ひなチン

//<0655> 秀樹
<0655> 秀樹

//<0656> 男子生徒
<0656> 男子生徒

//<0657> ？？
<0657> ？？

//<0658> 「こいつの今のあだ名だよっ！」
<0658> 「こいつの今のあだ名だよっ！」

//<0659> 日向
<0659> 日向

//<0660> 男Ｂ
<0660> 男Ｂ

//<0661> エロエロ団総帥
<0661> エロエロ団総帥

//<0662> イケチン
<0662> イケチン

//<0663> ホモ太
<0663> ホモ太

//<0664> ひなチン
<0664> ひなチン

//<0665> 秀樹
<0665> 秀樹

//<0666> 男子生徒
<0666> 男子生徒

//<0667> ？？
<0667> ？？

//<0668> 「って、もうシャツについた血の訳もあだ名の説明も一気には無理ぃぃーーー！！」
<0668> 「って、もうシャツについた血の訳もあだ名の説明も一気には無理ぃぃーーー！！」

//<0669> 日向
<0669> 日向

//<0670> 男Ｂ
<0670> 男Ｂ

//<0671> エロエロ団総帥
<0671> エロエロ団総帥

//<0672> イケチン
<0672> イケチン

//<0673> ホモ太
<0673> ホモ太

//<0674> ひなチン
<0674> ひなチン

//<0675> 秀樹
<0675> 秀樹

//<0676> 男子生徒
<0676> 男子生徒

//<0677> ？？
<0677> ？？

//<0678> 「違う！　ただのエロ少年が歯が抜けた上に風邪を引いてるから、くしゃみで飛ばされただけだっ！」
<0678> 「違う！　ただのエロ少年が歯が抜けた上に風邪を引いてるから、くしゃみで飛ばされただけだっ！」

//<0679> nothing
<0679> nothing

//<0680> nothing
<0680> nothing

//<0681> nothing
<0681> nothing

//<0682> nothing
<0682> nothing

//<0683> nothing
<0683> nothing

//<0684> 天使
<0684> 天使

//<0685> かなで
<0685> かなで

//<0686> 女生徒
<0686> 女生徒

//<0687> ？？
<0687> ？？

//<0688> 「ただのえろしょうねん？」
<0688> 「ただのえろしょうねん？」

//<0689> 日向
<0689> 日向

//<0690> 男Ｂ
<0690> 男Ｂ

//<0691> エロエロ団総帥
<0691> エロエロ団総帥

//<0692> イケチン
<0692> イケチン

//<0693> ホモ太
<0693> ホモ太

//<0694> ひなチン
<0694> ひなチン

//<0695> 秀樹
<0695> 秀樹

//<0696> 男子生徒
<0696> 男子生徒

//<0697> ？？
<0697> ？？

//<0698> 「こいつの今のあだ名だよっ！」
<0698> 「こいつの今のあだ名だよっ！」

//<0699> 日向
<0699> 日向

//<0700> 男Ｂ
<0700> 男Ｂ

//<0701> エロエロ団総帥
<0701> エロエロ団総帥

//<0702> イケチン
<0702> イケチン

//<0703> ホモ太
<0703> ホモ太

//<0704> ひなチン
<0704> ひなチン

//<0705> 秀樹
<0705> 秀樹

//<0706> 男子生徒
<0706> 男子生徒

//<0707> ？？
<0707> ？？

//<0708> 「って、もうシャツについた血の訳もあだ名の説明も一気には無理ぃぃーーー！！」
<0708> 「って、もうシャツについた血の訳もあだ名の説明も一気には無理ぃぃーーー！！」

//<0709> nothing
<0709> nothing

//<0710> nothing
<0710> nothing

//<0711> nothing
<0711> nothing

//<0712> nothing
<0712> nothing

//<0713> nothing
<0713> nothing

//<0714> 天使
<0714> 天使

//<0715> かなで
<0715> かなで

//<0716> 女生徒
<0716> 女生徒

//<0717> ？？
<0717> ？？

//<0718> 「誰も襲っていないの？」
<0718> 「誰も襲っていないの？」

//<0719> nothing
<0719> nothing

//<0720> nothing
<0720> nothing

//<0721> nothing
<0721> nothing

//<0722> nothing
<0722> nothing

//<0723> nothing
<0723> nothing

//<0724> 日向
<0724> 日向

//<0725> 男Ｂ
<0725> 男Ｂ

//<0726> エロエロ団総帥
<0726> エロエロ団総帥

//<0727> イケチン
<0727> イケチン

//<0728> ホモ太
<0728> ホモ太

//<0729> ひなチン
<0729> ひなチン

//<0730> 秀樹
<0730> 秀樹

//<0731> 男子生徒
<0731> 男子生徒

//<0732> ？？
<0732> ？？

//<0733> 「襲ってねぇーよ！！」
<0733> 「襲ってねぇーよ！！」

//<0734> nothing
<0734> nothing

//<0735> nothing
<0735> nothing

//<0736> nothing
<0736> nothing

//<0737> nothing
<0737> nothing

//<0738> nothing
<0738> nothing

//<0739> 天使
<0739> 天使

//<0740> かなで
<0740> かなで

//<0741> 女生徒
<0741> 女生徒

//<0742> ？？
<0742> ？？

//<0743> 「………」
<0743> 「………」

//<0744> nothing
<0744> nothing

//<0745> nothing
<0745> nothing

//<0746> nothing
<0746> nothing

//<0747> nothing
<0747> nothing

//<0748> nothing
<0748> nothing

//<0749> 天使
<0749> 天使

//<0750> かなで
<0750> かなで

//<0751> 女生徒
<0751> 女生徒

//<0752> ？？
<0752> ？？

//<0753> 「…そう」
<0753> 「…そう」

//<0754> 天使は納得したようだ。
<0754> 天使は納得したようだ。

//<0755> nothing
<0755> nothing

//<0756> nothing
<0756> nothing

//<0757> nothing
<0757> nothing

//<0758> nothing
<0758> nothing

//<0759> nothing
<0759> nothing

//<0760> nothing
<0760> nothing

//<0761> 主審
<0761> 主審

//<0762> 「では、準決勝戦を始めます」
<0762> 「では、準決勝戦を始めます」

//<0763> 主審
<0763> 主審

//<0764> 「先攻、後攻をじゃんけんで」
<0764> 「先攻、後攻をじゃんけんで」

//<0765> nothing
<0765> nothing

//<0766> nothing
<0766> nothing

//<0767> nothing
<0767> nothing

//<0768> nothing
<0768> nothing

//<0769> 日向と天使がじゃんけんをし、日向が負ける。
<0769> 日向と天使がじゃんけんをし、日向が負ける。

//<0770> nothing
<0770> nothing

//<0771> nothing
<0771> nothing

//<0772> nothing
<0772> nothing

//<0773> nothing
<0773> nothing

//<0774> nothing
<0774> nothing

//<0775> 天使
<0775> 天使

//<0776> かなで
<0776> かなで

//<0777> 女生徒
<0777> 女生徒

//<0778> ？？
<0778> ？？

//<0779> 「後攻で」
<0779> 「後攻で」

//<0780> nothing
<0780> nothing

//<0781> nothing
<0781> nothing

//<0782> nothing
<0782> nothing

//<0783> nothing
<0783> nothing

//<0784> nothing
<0784> nothing

//<0785> そう主審に告げて、ベンチへと向かう。
<0785> そう主審に告げて、ベンチへと向かう。

//<0786> nothing
<0786> nothing

//<0787> nothing
<0787> nothing

//<0788> nothing
<0788> nothing

//<0789> nothing
<0789> nothing

//<0790> nothing
<0790> nothing

//<0791> 日向
<0791> 日向

//<0792> 男Ｂ
<0792> 男Ｂ

//<0793> エロエロ団総帥
<0793> エロエロ団総帥

//<0794> イケチン
<0794> イケチン

//<0795> ホモ太
<0795> ホモ太

//<0796> ひなチン
<0796> ひなチン

//<0797> 秀樹
<0797> 秀樹

//<0798> 男子生徒
<0798> 男子生徒

//<0799> ？？
<0799> ？？

//<0800> 「ちっ…さい先よくねーぜ…」
<0800> 「ちっ…さい先よくねーぜ…」

//<0801> 俺たちもベンチに入る。
<0801> 俺たちもベンチに入る。

//<0802> さあ、試合開始だ。
<0802> さあ、試合開始だ。

//<0803> 一筋縄ではいかないだろう、気合いを入れて勝負に臨む。
<0803> 一筋縄ではいかないだろう、気合いを入れて勝負に臨む。

//<0804> 音無
<0804> 音無

//<0805> クソ坊主
<0805> クソ坊主

//<0806> 代理人
<0806> 代理人

//<0807> 微妙すぎるイケメン
<0807> 微妙すぎるイケメン

//<0808> ロリコン
<0808> ロリコン

//<0809> メガネ仲間
<0809> メガネ仲間

//<0810> 暗算日本記録保持者
<0810> 暗算日本記録保持者

//<0811> 通り魔
<0811> 通り魔

//<0812> 記憶ナシ男
<0812> 記憶ナシ男

//<0813> 音速
<0813> 音速

//<0814> 無限
<0814> 無限

//<0815> エロ侍
<0815> エロ侍

//<0816> エロエロ団ナンバー１
<0816> エロエロ団ナンバー１

//<0817> ただのエロ少年
<0817> ただのエロ少年

//<0818> ユリブサイク
<0818> ユリブサイク

//<0819> ドピュッシー
<0819> ドピュッシー

//<0820> アメリカンエロドッグ
<0820> アメリカンエロドッグ

//<0821> ゼウス
<0821> ゼウス

//<0822> 日向markⅡ
<0822> 日向markⅡ

//<0823> 糞虫
<0823> 糞虫

//<0824> 量産型日向
<0824> 量産型日向

//<0825> ？？
<0825> ？？

//<0826> 「はぁ、はぁ……！」
<0826> 「はぁ、はぁ……！」

//<0827> 最終回、生徒会チームの攻撃。
<0827> 最終回、生徒会チームの攻撃。

//<0828> nothing
<0828> nothing

//<0829> nothing
<0829> nothing

//<0830> nothing
<0830> nothing

//<0831> nothing
<0831> nothing

//<0832> nothing
<0832> nothing

//<0833> 途中、肉うどんの食券を渡した恩義に報いるために松下五段が加勢してくれた。
<0833> 途中、肉うどんの食券を渡した恩義に報いるために松下五段が加勢してくれた。

//<0834> そのおかげもあって、俺たち戦線チームが２点をリードしているものの、状況はギリギリだ。
<0834> そのおかげもあって、俺たち戦線チームが２点をリードしているものの、状況はギリギリだ。

//<0835> 音無
<0835> 音無

//<0836> クソ坊主
<0836> クソ坊主

//<0837> 代理人
<0837> 代理人

//<0838> 微妙すぎるイケメン
<0838> 微妙すぎるイケメン

//<0839> ロリコン
<0839> ロリコン

//<0840> メガネ仲間
<0840> メガネ仲間

//<0841> 暗算日本記録保持者
<0841> 暗算日本記録保持者

//<0842> 通り魔
<0842> 通り魔

//<0843> 記憶ナシ男
<0843> 記憶ナシ男

//<0844> 音速
<0844> 音速

//<0845> 無限
<0845> 無限

//<0846> エロ侍
<0846> エロ侍

//<0847> エロエロ団ナンバー１
<0847> エロエロ団ナンバー１

//<0848> ただのエロ少年
<0848> ただのエロ少年

//<0849> ユリブサイク
<0849> ユリブサイク

//<0850> ドピュッシー
<0850> ドピュッシー

//<0851> アメリカンエロドッグ
<0851> アメリカンエロドッグ

//<0852> ゼウス
<0852> ゼウス

//<0853> 日向markⅡ
<0853> 日向markⅡ

//<0854> 糞虫
<0854> 糞虫

//<0855> 量産型日向
<0855> 量産型日向

//<0856> ？？
<0856> ？？

//<0857> 「くそっ…あほアウトひほふなのに、ほおい…！」
<0857> 「くそっ…あほアウトひほふなのに、ほおい…！」

//<0858> 音無
<0858> 音無

//<0859> クソ坊主
<0859> クソ坊主

//<0860> 代理人
<0860> 代理人

//<0861> 微妙すぎるイケメン
<0861> 微妙すぎるイケメン

//<0862> ロリコン
<0862> ロリコン

//<0863> メガネ仲間
<0863> メガネ仲間

//<0864> 暗算日本記録保持者
<0864> 暗算日本記録保持者

//<0865> 通り魔
<0865> 通り魔

//<0866> 記憶ナシ男
<0866> 記憶ナシ男

//<0867> 音速
<0867> 音速

//<0868> 無限
<0868> 無限

//<0869> エロ侍
<0869> エロ侍

//<0870> エロエロ団ナンバー１
<0870> エロエロ団ナンバー１

//<0871> ただのエロ少年
<0871> ただのエロ少年

//<0872> ユリブサイク
<0872> ユリブサイク

//<0873> ドピュッシー
<0873> ドピュッシー

//<0874> アメリカンエロドッグ
<0874> アメリカンエロドッグ

//<0875> ゼウス
<0875> ゼウス

//<0876> 日向markⅡ
<0876> 日向markⅡ

//<0877> 糞虫
<0877> 糞虫

//<0878> 量産型日向
<0878> 量産型日向

//<0879> ？？
<0879> ？？

//<0880> 「くそっ…あとアウトひとつなのに、遠い…！」
<0880> 「くそっ…あとアウトひとつなのに、遠い…！」

//<0881> ２アウト、ランナー二塁三塁。一打逆転もあり得る状況だ。
<0881> ２アウト、ランナー二塁三塁。一打逆転もあり得る状況だ。

//<0882> 音無
<0882> 音無

//<0883> クソ坊主
<0883> クソ坊主

//<0884> 代理人
<0884> 代理人

//<0885> 微妙すぎるイケメン
<0885> 微妙すぎるイケメン

//<0886> ロリコン
<0886> ロリコン

//<0887> メガネ仲間
<0887> メガネ仲間

//<0888> 暗算日本記録保持者
<0888> 暗算日本記録保持者

//<0889> 通り魔
<0889> 通り魔

//<0890> 記憶ナシ男
<0890> 記憶ナシ男

//<0891> 音速
<0891> 音速

//<0892> 無限
<0892> 無限

//<0893> エロ侍
<0893> エロ侍

//<0894> エロエロ団ナンバー１
<0894> エロエロ団ナンバー１

//<0895> ただのエロ少年
<0895> ただのエロ少年

//<0896> ユリブサイク
<0896> ユリブサイク

//<0897> ドピュッシー
<0897> ドピュッシー

//<0898> アメリカンエロドッグ
<0898> アメリカンエロドッグ

//<0899> ゼウス
<0899> ゼウス

//<0900> 日向markⅡ
<0900> 日向markⅡ

//<0901> 糞虫
<0901> 糞虫

//<0902> 量産型日向
<0902> 量産型日向

//<0903> ？？
<0903> ？？

//<0904> 「っ…ひはらが入らなくなっへひた…」
<0904> 「っ…ひはらが入らなくなっへひた…」

//<0905> 音無
<0905> 音無

//<0906> クソ坊主
<0906> クソ坊主

//<0907> 代理人
<0907> 代理人

//<0908> 微妙すぎるイケメン
<0908> 微妙すぎるイケメン

//<0909> ロリコン
<0909> ロリコン

//<0910> メガネ仲間
<0910> メガネ仲間

//<0911> 暗算日本記録保持者
<0911> 暗算日本記録保持者

//<0912> 通り魔
<0912> 通り魔

//<0913> 記憶ナシ男
<0913> 記憶ナシ男

//<0914> 音速
<0914> 音速

//<0915> 無限
<0915> 無限

//<0916> エロ侍
<0916> エロ侍

//<0917> エロエロ団ナンバー１
<0917> エロエロ団ナンバー１

//<0918> ただのエロ少年
<0918> ただのエロ少年

//<0919> ユリブサイク
<0919> ユリブサイク

//<0920> ドピュッシー
